"pi.est","pi.est.se","pi.est.05","pi.est.95","N","Diff"
3.4,0.142828568570857,3.12005600560112,3.67994399439888,100,0.258407346410207
3.17333333333333,0.132244442577345,2.91413422588174,3.43253244078493,150,0.0317406797435402
3.06,0.11992497654784,2.82494704596623,3.29505295403377,200,0.0815926535897931
3.232,0.0996428823348662,3.03669995062366,3.42730004937634,250,0.0904073464102071
3.12,0.0956660859448112,2.93249447154817,3.30750552845183,300,0.021592653589793
3.08571428571429,0.0897810748399511,2.90974337902798,3.26168519240059,350,0.0558783678755073
3.1,0.0835164654424503,2.9363077277328,3.2636922722672,400,0.041592653589793
3.20888888888889,0.0751086273239705,3.06167597933391,3.35610179844387,450,0.0672962352990956
3.24,0.0701769192826245,3.10245323820606,3.37754676179394,500,0.0984073464102071
3.19272727272727,0.0684557143227724,3.05855407265464,3.32690047279991,550,0.0511346191374797
3.22666666666667,0.0644888735737787,3.10026847446206,3.35306485887127,600,0.0850740130768735
3.19384615384615,0.0629374703232288,3.07048871201263,3.31720359567968,650,0.0522535002563607
3.21714285714286,0.0599828935769682,3.099576385732,3.33470932855371,700,0.075550203553064
3.09866666666667,0.0610238374796337,2.97905994520658,3.21827338812675,750,0.0429259869231267
3.19,0.0568319892314179,3.07860930110642,3.30139069889358,800,0.0484073464102068
3.18117647058824,0.0553578959278909,3.07267499456957,3.2896779466069,850,0.0395838169984422
3.10222222222222,0.0556287912349902,2.99318979140164,3.2112546530428,900,0.0393704313675709
3.21263157894737,0.0516009450519293,3.11149372664559,3.31376943124915,950,0.0710389253575752
3.168,0.0513398091153444,3.06737397413392,3.26862602586608,1000,0.026407346410207
3.04761904761905,0.0525764235689413,2.94456925742392,3.15066883781417,1050,0.0939736059707457
3.10545454545455,0.050253631690871,3.00695742734044,3.20395166356865,1100,0.0361381081352476
3.04695652173913,0.0502505205821003,2.94846550139821,3.14544754208005,1150,0.0946361318506628
3.17333333333333,0.0467554710603377,3.08169261005507,3.2649740566116,1200,0.0317406797435402
3.1456,0.0463689606525745,3.05471683712095,3.23648316287905,1250,0.00400734641020684
3.16307692307692,0.0451259099290821,3.07463013961592,3.25152370653792,1300,0.02148426948713
3.12296296296296,0.0450428124229929,3.0346790506139,3.21124687531203,1350,0.0186296906268302
3.09428571428571,0.0447416295085317,3.00659212044899,3.18197930812244,1400,0.0473069393040788
3.15310344827586,0.0429141278688139,3.06899175765299,3.23721513889874,1450,0.0115107946860689
3.10133333333333,0.0431050259164666,3.01684748253706,3.18581918412961,1500,0.0402593202564598
3.12774193548387,0.0419538773397575,3.04551233589795,3.2099715350698,1550,0.013850718105922
3.185,0.0402785225026937,3.10605409589472,3.26394590410528,1600,0.0434073464102069
3.12969696969697,0.0406297752934775,3.05006261012175,3.20933132927219,1650,0.0118956838928233
3.12,0.0401877944596293,3.04123192285913,3.19876807714087,1700,0.021592653589793
3.184,0.0385312044229831,3.10847883933095,3.25952116066905,1750,0.042407346410207
3.12888888888889,0.0389130788963129,3.05261925425212,3.20515852352566,1800,0.0127037647009041
3.11351351351351,0.0386256297436482,3.03780727921596,3.18921974781106,1850,0.0280791400762794
3.11578947368421,0.0380789612475495,3.04115470963901,3.19042423772941,1900,0.0258031799055827
3.11179487179487,0.0376482516572347,3.03800429854669,3.18558544504305,1950,0.0297977817949215
3.116,0.0371116154323683,3.04326123375256,3.18873876624744,2000,0.025592653589793
3.1590243902439,0.0359990681642256,3.08846621664202,3.22958256384578,2050,0.0174317366541095
3.20952380952381,0.034758021713357,3.14139808696563,3.27764953208199,2100,0.0679311559340166
3.11255813953488,0.035843421673736,3.04230503305436,3.18281124601541,2150,0.0290345140549095
3.19818181818182,0.0341411530572876,3.13126515818953,3.2650984781741,2200,0.0565891645920251
3.15733333333333,0.0343872040513493,3.08993441339269,3.22473225327398,2250,0.0157406797435402
3.10434782608696,0.0347689008905636,3.03620078034145,3.17249487183246,2300,0.0372448275028368
3.10978723404255,0.0343224527663197,3.04251522662057,3.17705924146454,2350,0.0318054195472399
3.1,0.0340954542424646,3.03317290968477,3.16682709031523,2400,0.041592653589793
3.10204081632653,0.0337185592881655,3.03595244012173,3.16812919253133,2450,0.0395518372632626
3.12,0.0331397042835328,3.05504617960428,3.18495382039572,2500,0.021592653589793
3.16705882352941,0.0321636361617579,3.10401809665237,3.23009955040646,2550,0.0254661699396186
3.21230769230769,0.0311960923290796,3.1511633513427,3.27345203327269,2600,0.070715038717899
3.13509433962264,0.0319879743922538,3.07239790981382,3.19779076943146,2650,0.0064983139671515
3.11259259259259,0.0319845895932313,3.04990279698986,3.17528238819533,2700,0.0290000609972005
3.14909090909091,0.0312153230591797,3.08790887589492,3.2102729422869,2750,0.00749825550111582
3.13,0.0311855048746323,3.06887641044572,3.19112358955428,2800,0.0115926535897932
3.14245614035088,0.0307496624849517,3.08218680188037,3.20272547882138,2850,0.000863486761084165
3.10620689655172,0.0309410245579721,3.0455624884181,3.16685130468535,2900,0.0353857570380689
3.14440677966102,0.0301989623947124,3.08521681336738,3.20359674595465,2950,0.002814126071224
3.136,0.0300527536175972,3.07709660290951,3.19490339709049,3000,0.005592653589793
3.18426229508197,0.0291829886246192,3.12706363737771,3.24146095278622,3050,0.0426696414921741
3.16903225806452,0.029145705042992,3.11190667618025,3.22615783994878,3100,0.0274396044747229
3.13904761904762,0.029290935384989,3.08163738569304,3.1964578524022,3150,0.00254503454217403
3.11,0.0294103510689689,3.05235571190482,3.16764428809518,3200,0.0315926535897932
3.12615384615385,0.0289921873550201,3.06932915893801,3.18297853336969,3250,0.0154388074359471
3.17333333333333,0.0281946098915383,3.11807189794592,3.22859476872075,3300,0.0317406797435402
3.15701492537313,0.0281855073506946,3.10177133096577,3.2122585197805,3350,0.0154222717833412
3.11176470588235,0.0285120162426627,3.05588115404673,3.16764825771797,3400,0.0298279477074401
3.19188405797101,0.0273432947155216,3.13829120032859,3.24547691561344,3450,0.0502914043812215
3.13028571428571,0.0278898558316288,3.07562159685572,3.18494983171571,3500,0.0113069393040788
3.1312676056338,0.0276814556547737,3.07701195255045,3.18552325871716,3550,0.0103250479559902
3.08,0.0280555005500011,3.025011218922,3.134988781078,3600,0.061592653589793
3.14082191780822,0.0271904765350855,3.08752858379945,3.19411525181699,3650,0.00077073578157405
3.10594594594595,0.0273954206305702,3.05225092151003,3.15964097038186,3700,0.0356467076438474
3.19146666666667,0.0262318238391067,3.14005229194202,3.24288104139132,3750,0.0498740130768733
3.17157894736842,0.0262949002964608,3.12004094278736,3.22311695194948,3800,0.0299862937786277
3.09714285714286,0.0269500622894994,3.04432073505544,3.14996497923028,3850,0.0444497964469361
3.16820512820513,0.0259945594822398,3.11725579161994,3.21915446479032,3900,0.0266124746153351
3.12101265822785,0.0263536350630456,3.06935953350428,3.17266578295142,3950,0.020579995361945
3.124,0.0261563758957544,3.07273350324432,3.17526649675568,4000,0.017592653589793
3.17135802469136,0.0254729116736509,3.121431117811,3.22128493157171,4050,0.0297653711015649
3.17073170731707,0.0253241775417574,3.12109631933523,3.22036709529892,4100,0.0291390537272802
3.12963855421687,0.0256196307302321,3.07942407798561,3.17985303044812,4150,0.0119540993729257
3.1552380952381,0.0251917642594269,3.10586223728962,3.20461395318657,4200,0.0136454416483023
3.14917647058824,0.0251086741020678,3.09996346934818,3.19838947182829,4250,0.00758381699844213
3.14046511627907,0.0250550060845229,3.09135730435341,3.18957292820473,4300,0.00112753731072335
3.17149425287356,0.0245773525106581,3.12332264195267,3.21966586379445,4350,0.0299015992837699
3.11454545454545,0.025035376922885,3.0654761157766,3.16361479331431,4400,0.0270471990443384
3.14696629213483,0.0245611748278213,3.0988263894723,3.19510619479736,4450,0.00537363854503825
3.09422222222222,0.0249563072784553,3.04530785995645,3.14313658448799,4500,0.0473704313675709
3.13406593406593,0.0244225371380984,3.08619776127526,3.18193410685661,4550,0.00752671952385908
3.16347826086957,0.0239851327886216,3.11646740060387,3.21048912113526,4600,0.021885607279772
3.13204301075269,0.0241788969651823,3.08465237270093,3.17943364880445,4650,0.00954964283710513
3.19063829787234,0.0234401929937214,3.14469551960465,3.23658107614003,4700,0.0490456442825473
3.11578947368421,0.0240832496951086,3.0685863042818,3.16299264308662,4750,0.0258031799055827
3.15166666666667,0.0236011294260505,3.10540845299161,3.19792488034173,4800,0.0100740130768737
3.13567010309278,0.0236392710867669,3.08933713176272,3.18200307442285,4850,0.00592255049700974
3.11591836734694,0.0237105255083301,3.06944573735061,3.16239099734327,4900,0.0256742862428543
3.15878787878788,0.0231691655594689,3.11337631429132,3.20419944328444,4950,0.0171952251980856
3.1952,0.0226781699438028,3.15075078691015,3.23964921308985,5000,0.0536073464102067
3.15089108910891,0.0230172113863066,3.10577735479175,3.19600482342607,5050,0.00929843551911791
3.10117647058824,0.0233784314064072,3.05535474503168,3.14699819614479,5100,0.0404161830015579
3.13708737864078,0.0229267821229194,3.09215088567985,3.1820238716017,5150,0.00450527494901642
3.14923076923077,0.0226989860797504,3.10474075651446,3.19372078194708,5200,0.00763811564097594
3.12152380952381,0.0228543393594394,3.07672930437931,3.16631831466831,5250,0.0200688440659835
3.10490566037736,0.0228992192404848,3.06002319066601,3.14978813008871,5300,0.0366869932124345
3.13869158878505,0.0224789890085556,3.09463277032828,3.18275040724182,5350,0.0029010648047465
3.18296296296296,0.021945212201441,3.13995034704814,3.22597557887779,5400,0.0413703093731699
3.10825688073394,0.0225517414706464,3.06405546745148,3.15245829401641,5450,0.0333357728558483
3.16363636363636,0.0219335791268388,3.12064654854776,3.20662617872497,5500,0.0220437100465705
3.16324324324324,0.0218383296272796,3.12044011717378,3.20604636931271,5550,0.0216505896534502
3.14785714285714,0.0218861664544061,3.10496025660651,3.19075402910778,5600,0.00626448926734957
3.16743362831858,0.0216042388641096,3.12508932014493,3.20977793649224,5650,0.0258409747287911
3.1340350877193,0.0218204974448478,3.0912669127274,3.1768032627112,5700,0.00755756587049472
3.07686956521739,0.0222255314975662,3.03330752348216,3.12043160695262,5750,0.0647230883724017
3.15379310344828,0.0214506710546715,3.11174978818112,3.19583641871543,5800,0.0122004498584829
3.12478632478632,0.0216216721112033,3.08240784744837,3.16716480212428,5850,0.0168063288034683
3.15593220338983,0.0212484126672006,3.11428531456212,3.19757909221754,5900,0.0143395498000376
3.14352941176471,0.0212719110345946,3.1018364661369,3.18522235739251,5950,0.00193675817491279
3.142,0.0211968393870407,3.1004541948014,3.1835458051986,6000,0.000407346410206788
3.15305785123967,0.0210094728406122,3.11187928447207,3.19423641800727,6050,0.0114651976498763
3.15344262295082,0.0209197142708457,3.11243998297996,3.19444526292168,6100,0.0118499693610263
3.15707317073171,0.020801741943838,3.11630175652179,3.19784458494163,6150,0.0154805171419143
3.13741935483871,0.0208924944511964,3.09647006571436,3.17836864396305,6200,0.00417329875108363
3.12128,0.0209484363582583,3.08022106473781,3.16233893526219,6250,0.0203126535897931
3.15238095238095,0.0205944134071754,3.11201590210289,3.19274600265902,6300,0.0107882987911592
3.11055118110236,0.0208733566910432,3.06963940198792,3.15146296021681,6350,0.0310414724874311
3.155,0.0204097671165058,3.11499685645165,3.19500314354835,6400,0.0134073464102067
3.15038759689922,0.0203710098652546,3.11046041756333,3.19031477623512,6450,0.00879494330943187
3.16061538461538,0.0202027108957573,3.1210180712597,3.20021269797107,6500,0.0190227310255917
3.14503816793893,0.0202612238010941,3.10532616928879,3.18475016658908,6550,0.00344551434913809
3.16060606060606,0.0200491576641789,3.12130971158427,3.19990240962785,6600,0.0190134070162675
3.14105263157895,0.0201423464147737,3.10157363260599,3.1805316305519,6650,0.000540022010845576
3.16776119402985,0.0198363972479582,3.12888185542385,3.20664053263585,6700,0.0261685404400578
3.12651851851852,0.0201143251971945,3.08709444113202,3.16594259590502,6750,0.0150741350712744
3.12705882352941,0.0200357709826278,3.08778871240346,3.16632893465536,6800,0.0145338300603814
3.11065693430657,0.0200962689433103,3.07126824717768,3.15004562143546,6850,0.0309357192832236
3.13449275362319,0.0198287092111942,3.09562848356925,3.17335702367713,6900,0.00709989996660454
3.1263309352518,0.0198243314793606,3.08747524555225,3.16518662495135,6950,0.0152617183379946
3.136,0.0196741454706424,3.09743867487754,3.17456132512246,7000,0.005592653589793
3.13475177304965,0.0196145061877003,3.09630734092175,3.17319620517754,7050,0.00684088054014786
3.16901408450704,0.0192588230017271,3.13126679142366,3.20676137759043,7100,0.0274214309172494
3.13118881118881,0.0195058243890556,3.09295739538626,3.16942022699136,7150,0.010403842400982
3.12277777777778,0.0195055905865202,3.0845468202282,3.16100873532736,7200,0.0188148758120152
3.14427586206897,0.0192645207266026,3.10651740144482,3.18203432269311,7250,0.00268320847917236
3.13753424657534,0.0192532361196201,3.09979790378089,3.1752705893698,7300,0.0040584070144507
3.17278911564626,0.0188966602175384,3.13575166161988,3.20982656967263,7350,0.0311964620564655
3.13783783783784,0.0191202632529673,3.10036212186202,3.17531355381365,7400,0.00375481575195513
3.16241610738255,0.018855824561809,3.1254586912414,3.1993735235237,7450,0.0208234537927572
3.1648,0.0187731757569144,3.12800457551645,3.20159542448355,7500,0.0232073464102069
3.12794701986755,0.0190076161813348,3.09069209215213,3.16520194758297,7550,0.0136456337222435
3.13631578947368,0.0188790695389616,3.09931281317732,3.17331876577005,7600,0.00527686411610873
3.15294117647059,0.0186846084768844,3.11631934385589,3.18956300908528,7650,0.011348522880795
3.15428571428571,0.0186130260552801,3.11780418321737,3.19076724535406,7700,0.0126930606959212
3.11845161290323,0.0188339637943185,3.08153704386636,3.15536618194009,7750,0.0231410406865673
3.14051282051282,0.0186025587785242,3.10405180530691,3.17697383571873,7800,0.00107983307697257
3.14700636942675,0.0184921273953104,3.11076179973194,3.18325093912156,7850,0.00541371583695849
3.12455696202532,0.01860778263462,3.08808570806146,3.16102821598917,7900,0.0170356915644767
3.14415094339623,0.0183978349106474,3.10809118697136,3.1802106998211,7950,0.00255828980643313
3.132,0.0184342615800037,3.09586884730319,3.16813115269681,8000,0.009592653589793
3.16968944099379,0.0180813435012691,3.1342500077313,3.20512887425628,8050,0.0280967874039959
3.1441975308642,0.0182263274859534,3.10847392899173,3.17992113273667,8100,0.0026048772744045
3.12245398773006,0.0183359817417282,3.08651546351627,3.15839251194385,8150,0.0191386658597317
3.17121951219512,0.0179030071539073,3.13612961817346,3.20630940621678,8200,0.029626858605329
3.14036363636364,0.0180892426658883,3.1049087207385,3.17581855198878,8250,0.00122901722615687
3.15036144578313,0.0179580117504921,3.11516374275217,3.1855591488141,8300,0.00876879219333926
3.14155688622754,0.0179715272994209,3.10633269272068,3.17678107973441,8350,3.57673622484178e-05
3.11142857142857,0.0181420536540705,3.07587014626659,3.14698699659055,8400,0.0301640821612219
3.15029585798817,0.0177984090742236,3.11541097620269,3.18518073977364,8450,0.00870320439837258
3.14917647058824,0.0177545137241752,3.11437762368885,3.18397531748762,8500,0.00758381699844213
3.14666666666667,0.0177215485032072,3.11193243160038,3.18140090173295,8550,0.00507401307687338
3.14790697674419,0.0176605906454667,3.11329221907907,3.1825217344093,8600,0.00631432315439273
3.15329479768786,0.0175687291483309,3.11886008855713,3.18772950681859,8650,0.0117021440980682
3.14896551724138,0.0175508399124105,3.11456587101305,3.1833651634697,8700,0.0073728636515864
3.13828571428571,0.0175802019577318,3.10382851844856,3.17274291012287,8750,0.00330693930407877
3.15909090909091,0.0173745773802847,3.12503673742555,3.19314508075627,8800,0.0174982555011161
3.14666666666667,0.0174185937264582,3.11252622296281,3.18080711037052,8850,0.00507401307687338
3.08898876404494,0.0177817716025156,3.05413649170401,3.12384103638587,8900,0.0526038895448493
3.16111731843575,0.0172131123620207,3.12737961820619,3.19485501866531,8950,0.019524664845961
3.14888888888889,0.0172564136900769,3.11506631805634,3.18271145972144,9000,0.00729623529909595
3.15889502762431,0.0171343805294155,3.12531164178665,3.19247841346196,9050,0.0173023740345162
3.15296703296703,0.0171312548403678,3.11938977347991,3.18654429245415,9100,0.0113743793772398
3.14098360655738,0.0171720843790125,3.10732632117451,3.17464089194024,9150,0.000609047032416044
3.14478260869565,0.0170977775660667,3.11127096466616,3.17829425272514,9200,0.00318995510585918
3.18227027027027,0.0167726837383757,3.14939581014305,3.21514473039749,9250,0.040677616680477
3.12860215053763,0.0171215050143726,3.09504400070946,3.1621603003658,9300,0.0129905030521589
3.1516577540107,0.0169102203618813,3.11851372210141,3.18480178591998,9350,0.0100651004209023
3.16468085106383,0.0167697756083302,3.1318120908715,3.19754961125616,9400,0.0230881974740367
3.15640211640212,0.0167860301743394,3.12350149726041,3.18930273554382,9450,0.0148094628123232
3.13389473684211,0.0169030757891225,3.10076470829543,3.16702476538879,9500,0.00769791674768783
3.13298429319372,0.0168651770832647,3.09992854611052,3.16604004027692,9550,0.00860836039607582
3.12666666666667,0.0168653436020383,3.09361059320667,3.15972274012666,9600,0.0149259869231266
3.14984455958549,0.016658276782639,3.11719433709152,3.18249478207946,9650,0.00825190599569892
3.13113402061856,0.0167471672551537,3.09830957279846,3.16395846843866,9700,0.0104586329712366
3.15692307692308,0.0165220256847169,3.12453990658103,3.18930624726512,9750,0.0153304233332836
3.16244897959184,0.0164400964849132,3.13022639048141,3.19467156870227,9800,0.0208563260020438
3.12406091370558,0.0166678116562755,3.09139200285928,3.15672982455188,9850,0.0175317398842094
3.16808080808081,0.0163162781264084,3.13610090295305,3.20006071320857,9900,0.0264881544910152
3.15457286432161,0.0163718151637502,3.12248410660066,3.18666162204256,9950,0.0129802107318149
3.122,0.0165563160153459,3.08954962060992,3.15445037939008,10000,0.0195926535897932
3.16497512437811,0.0162163020966425,3.13319117226869,3.19675907648753,10050,0.0233824707883161
3.14415841584158,0.0163225577963667,3.11216620256071,3.17615062912246,10100,0.00256576225179117
3.13103448275862,0.0163723935580236,3.09894459138489,3.16312437413235,10150,0.0105581708311724
3.17490196078431,0.0160257310944703,3.14349152783915,3.20631239372948,10200,0.0333093071945205
3.1430243902439,0.0162104911627416,3.11125182756493,3.17479695292288,10250,0.00143173665410945
3.11378640776699,0.0163679767800182,3.08170517327815,3.14586764225583,10300,0.027806245822803
3.13159420289855,0.0162096606251116,3.09982326807333,3.16336513772377,10350,0.0099984506912425
3.12961538461538,0.0161839458760604,3.09789485069831,3.16133591853246,10400,0.0119772689744084
3.14564593301435,0.0160367263783699,3.11421394931275,3.17707791671596,10450,0.00405327942456113
3.11885714285714,0.0161780530168778,3.08714815894406,3.15056612677022,10500,0.0227355107326503
3.14123222748815,0.0159904859241153,3.10989087507689,3.17257357989942,10550,0.000360426101641664
3.13509433962264,0.0159939871961269,3.10374612471823,3.16644255452705,10600,0.0064983139671515
3.14704225352113,0.0158759689915712,3.11592535429765,3.17815915274461,10650,0.00544959993133354
3.15028037383178,0.0158168697990747,3.11927930902559,3.18128143863796,10700,0.00868772024198261
3.11813953488372,0.0159934986225291,3.08679227758356,3.14948679218388,10750,0.023453118706072
3.14925925925926,0.0157503767003948,3.11838852092649,3.18012999759203,10800,0.00766660566946609
3.14101382488479,0.0157693263809498,3.11010594517813,3.17192170459145,10850,0.000578828705000589
3.1251376146789,0.0158376665991532,3.09409578814456,3.15617944121324,10900,0.0164550389108942
3.12949771689498,0.0157730331905455,3.09858257184151,3.16041286194845,10950,0.0120949366948158
3.16436363636364,0.0155044196699289,3.13397497381058,3.1947522989167,11000,0.0227709827738432
3.12253393665158,0.0157466294923046,3.09167054284667,3.1533973304565,11050,0.0190587169382095
3.15351351351351,0.0155076458159034,3.12311852771434,3.18390849931268,11100,0.0119208599237206
3.12789237668161,0.015641323865109,3.097235381906,3.15854937145723,11150,0.0137002769081787
3.14321428571429,0.0155065110084522,3.11282152413772,3.17360704729085,11200,0.0016216321244924
3.14453333333333,0.0154633428867942,3.11422518127522,3.17484148539145,11250,0.00294067974354029
3.1553982300885,0.0153572643728771,3.12529799191766,3.18549846825933,11300,0.0138055764987026
3.135859030837,0.0154515706743805,3.10557395231522,3.16614410935879,11350,0.00573362275278866
3.17473684210526,0.0151599465113871,3.14502334694294,3.20445033726758,11400,0.03314418851547
3.10602620087336,0.015572638761291,3.07550382890123,3.13654857284549,11450,0.0355664527164308
3.13182608695652,0.0153763503016375,3.10168844036531,3.16196373354773,11500,0.00976656663327136
3.12935064935065,0.015358816892824,3.09924736824071,3.15945393046058,11550,0.0122420042391438
3.13448275862069,0.0152929690583625,3.1045085392663,3.16445697797508,11600,0.00710989496910353
3.13888412017167,0.015231949032054,3.10902950006885,3.1687387402745,11650,0.00270853341811916
3.15760683760684,0.0150779921398051,3.12805397301282,3.18715970220086,11700,0.0160141840170445
3.168,0.0149773616402265,3.13864437118516,3.19735562881484,11750,0.026407346410207
3.11389830508475,0.0152916022315378,3.08392676471093,3.14386984545856,11800,0.0276943485050474
3.17839662447257,0.0148448556076207,3.14930070748164,3.20749254146351,11850,0.0368039708827808
3.15495798319328,0.0149679547253573,3.12562079193158,3.18429517445498,11900,0.0133653296034844
3.1544769874477,0.0149397195602882,3.12519513710953,3.18375883778586,11950,0.0128843338579054
3.16666666666667,0.0148292753500435,3.13760128698058,3.19573204635275,12000,0.0250740130768734
3.14721991701245,0.0149241136075742,3.1179686543416,3.17647117968329,12050,0.00562726342265485
3.15140495867769,0.0148665318868095,3.12226655617954,3.18054336117583,12100,0.00981230508789288
3.10617283950617,0.0151165067957813,3.07654448618644,3.1358011928259,12150,0.0354198140836202
3.13901639344262,0.0148838168675456,3.10984411238223,3.16818867450301,12200,0.00257626014717038
3.12816326530612,0.0149208733311557,3.09891835357706,3.15740817703519,12250,0.0134293882836705
3.13983739837398,0.0148180583777643,3.11079400395357,3.1688807927944,12300,0.00175525521580955
3.15368421052632,0.0147008296397085,3.12487058443249,3.18249783662014,12350,0.0120915569365225
3.12870967741936,0.0148269982173429,3.09964876091336,3.15777059392535,12400,0.0128829761704381
3.13092369477912,0.0147836108011627,3.10194781760884,3.1598995719494,12450,0.0106689588106765
3.16448,0.0145436895720446,3.13597436843879,3.19298563156121,12500,0.0228873464102071
3.13338645418327,0.0147094980981918,3.10455583791081,3.16221707045572,12550,0.00820619940652634
3.17206349206349,0.0144372401249804,3.14376650141853,3.20036048270845,12600,0.0304708384736991
3.1301185770751,0.0146711838820852,3.10136305666621,3.15887409748399,12650,0.0114740765146943
3.13543307086614,0.0146098654555277,3.10679773457331,3.16406840715898,12700,0.00615958272365136
3.15105882352941,0.0144847819662503,3.12266865087556,3.17944899618326,12750,0.00946616993961857
3.1484375,0.0144727419131237,3.12007092585028,3.17680407414972,12800,0.00684484641020688
